Id,Timestamp,Elaboration,Emotion,MeetingHours,Platform,PrivateElaboration,Reactions,Selection,SlackMessageId,SlackOrgId,SlackTeamId,SlackUserId
9ebcde41f4b34271847329befac5816d,1646689185.076360000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&2,UQ6157D2S
e90d8ae49f72487fbad1951813de4ddc,1646689185.076360000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&0,UQ6157D2S
b703661ac2044a8184a169d49aa81531,1646689185.076360000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&1,UQ6157D2S
7dc065252a34481ca91471e5d93da811,1646689185.076360000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ6157D2S&0,UQ6157D2S
ba505c41fea7431fb9264fad85dde826,1646689185.076360000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,U02EZK58CMQ&0,UQ6157D2S
13d95144d891455b99e65d791d1002fb,1646689185.076360000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ6157D2S
ac20a989d7e349ff80bdd2d7fdc3677c,1646693631.642530000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,U022ZAGPHU1
946da89bff97452d85af961d1124ca51,1646693631.642530000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&1,U022ZAGPHU1
c7014ca7bd60455bb59f18d8e0646857,1646693632.2690200000000000000000,,yeehaw,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&1,U022ZAGPHU1
f7cedb6e96814c5cb743b23e44a2fb42,1646693632.2690200000000000000000,,yeehaw,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U022ZAGPHU1
9a9f1835b7c24eda812ff5fc1fb692ab,1646751953.37374000000000000000,Had some amazing food yesterday! Woke up early to grab some coffee and am ready to go :),energized,null,slack,null,"{""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&1,UQ3QMNZ4M
1b01d45427e44ed8adb2af1657897d2d,1646751953.37374000000000000000,Had some amazing food yesterday! Woke up early to grab some coffee and am ready to go :),energized,null,slack,null,"{""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&0,UQ3QMNZ4M
2f46a657fc2e4f789344cac4329fc539,1646751953.37374000000000000000,Had some amazing food yesterday! Woke up early to grab some coffee and am ready to go :),energized,null,slack,null,"{""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ3QMNZ4M
139c5dd4c3e94d9d8a57c164e9eb6286,1646751953.37374000000000000000,Had some amazing food yesterday! Woke up early to grab some coffee and am ready to go :),energized,null,slack,null,"{""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U02SGN4NB9S&0,UQ3QMNZ4M
7eeb6916d4104f03a4a54cfaa18e873f,1646751953.37374000000000000000,Had some amazing food yesterday! Woke up early to grab some coffee and am ready to go :),energized,null,slack,null,"{""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&2,UQ3QMNZ4M
6b20e9559de241d1a2ac85622f615da6,1646751953.37374000000000000000,Had some amazing food yesterday! Woke up early to grab some coffee and am ready to go :),energized,null,slack,null,"{""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&1,UQ3QMNZ4M
b10b064c81b94019bd74c7efe1259081,1646751953.37374000000000000000,Had some amazing food yesterday! Woke up early to grab some coffee and am ready to go :),energized,null,slack,null,"{""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U01URC62FJL&0,UQ3QMNZ4M
141b9f3059d147359f636e0c10d95c26,1646755321.3479700000000000000000,,content,null,slack,null,null,green,null,TQ3QD783A,U02EZK58CMQ&0,U02EZK58CMQ
b558fbe907aa4f21926e56a963cfa2f4,1646755321.3479700000000000000000,,content,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,U02EZK58CMQ
6a0f69be6e3c4ba4afed468ae13a044b,1646762067.034270000000000000000,,grateful,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U030JSMDTND
eb2bf982dfe54b08aec7220f59531feb,1646762088.95685000000000000000,At a coffee shop with Yash!,energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""UQ5L65QKZ"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U02SGN4NB9S&0,U02SGN4NB9S
57de625f017f40cfbb6170d4a8227d60,1646762088.95685000000000000000,At a coffee shop with Yash!,energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""UQ5L65QKZ"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&1,U02SGN4NB9S
fa79d3e75bd04776a5f5888e329fd1b0,1646762088.95685000000000000000,At a coffee shop with Yash!,energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""UQ5L65QKZ"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U02SGN4NB9S
ad6e605d392b4c83ab3e4870780b7dec,1646771001.855210000000000000000,,grateful,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U02EZK58CMQ&0,UQ6157D2S
4d684a5fd5a64484ad8b68128ed2355b,1646771001.855210000000000000000,,grateful,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ6157D2S&0,UQ6157D2S
82ea10ebc7024ade97f66d00aae9193d,1646771001.855210000000000000000,,grateful,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ6157D2S
6febd4c033b64c5483db5064b00983ab,1646771001.855210000000000000000,,grateful,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&0,UQ6157D2S
97fd86b3b6644255b71c767e472f0abf,1646771001.855210000000000000000,,grateful,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&2,UQ6157D2S
b29ecace3eca4dc0a64330eec590bf34,1646771001.855210000000000000000,,grateful,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&1,UQ6157D2S
7d0b8502c32b4c42a2bc0466d2e472b1,1646784627.7824700000000000000000,had an amazing day of conversations with @isabelle and talked about lots of things kona and non-kona - hoping to get some productive work time this evening to knock out my tasks,yeehaw,null,slack,null,null,green,null,TQ3QD783A,U02UB0BTJES&0,U02UB0BTJES
a6384542ccc340e688508438f5b87341,1646784627.7824700000000000000000,had an amazing day of conversations with @isabelle and talked about lots of things kona and non-kona - hoping to get some productive work time this evening to knock out my tasks,yeehaw,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,U02UB0BTJES
61e97b1afe794736825e68ff7de23f77,1646834044.7184300000000000000000,,new_york_city_:'),null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,U033XN5SL8J
ea519e0d9caf4d4aa432ce088956f562,1646848039.536650000000000000000,at my fake we work today and it is sunny and i can see the mountains! so nice :) didn't get much in terms of code done yesterday but looking forward to getting back into flow today,sunny,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""U030JSMDTND"":{""S"":"":heart:""},""UQ5L65QKZ"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U02UB0BTJES&0,U02UB0BTJES
a7a6e4b842a74379a24a897c5041d79c,1646848039.536650000000000000000,at my fake we work today and it is sunny and i can see the mountains! so nice :) didn't get much in terms of code done yesterday but looking forward to getting back into flow today,sunny,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""U030JSMDTND"":{""S"":"":heart:""},""UQ5L65QKZ"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U02UB0BTJES
aa7054ab9ed7472b848d5a0cb7e419b8,1646849626.7856900000000000000000,"'- it's my housemate's birthday! Got him some cake in the morning
- booked our airbnb for June 17-Sep 4 in NEW YORK CITY in Chelsea which is my favorite neighborhood in the city
- planning our offsite and getting really excited, most likely it's gonna be San Diego!!!",celebratory,null,slack,null,"{""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&2,UQ5L65QKZ
8fb88cb56760499c83b07bedfe43648f,1646849626.7856900000000000000000,"'- it's my housemate's birthday! Got him some cake in the morning
- booked our airbnb for June 17-Sep 4 in NEW YORK CITY in Chelsea which is my favorite neighborhood in the city
- planning our offsite and getting really excited, most likely it's gonna be San Diego!!!",celebratory,null,slack,null,"{""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&0,UQ5L65QKZ
9df00f6323414bfdb6c42b7ff79bda6c,1646849626.7856900000000000000000,"'- it's my housemate's birthday! Got him some cake in the morning
- booked our airbnb for June 17-Sep 4 in NEW YORK CITY in Chelsea which is my favorite neighborhood in the city
- planning our offsite and getting really excited, most likely it's gonna be San Diego!!!",celebratory,null,slack,null,"{""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&1,UQ5L65QKZ
305e1fd9f00e4822974e11acd4daede4,1646849626.7856900000000000000000,"'- it's my housemate's birthday! Got him some cake in the morning
- booked our airbnb for June 17-Sep 4 in NEW YORK CITY in Chelsea which is my favorite neighborhood in the city
- planning our offsite and getting really excited, most likely it's gonna be San Diego!!!",celebratory,null,slack,null,"{""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ5L65QKZ
e716f2a44558461caa6bf1b77fc0ef8b,1646849626.7856900000000000000000,"'- it's my housemate's birthday! Got him some cake in the morning
- booked our airbnb for June 17-Sep 4 in NEW YORK CITY in Chelsea which is my favorite neighborhood in the city
- planning our offsite and getting really excited, most likely it's gonna be San Diego!!!",celebratory,null,slack,null,"{""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&1,UQ5L65QKZ
7de3ec332fae44e5b27962f3d32be632,1646849626.7856900000000000000000,"'- it's my housemate's birthday! Got him some cake in the morning
- booked our airbnb for June 17-Sep 4 in NEW YORK CITY in Chelsea which is my favorite neighborhood in the city
- planning our offsite and getting really excited, most likely it's gonna be San Diego!!!",celebratory,null,slack,null,"{""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U02SGN4NB9S&0,UQ5L65QKZ
4e4a78da1b724d5bbdaf364169d36574,1646849626.7856900000000000000000,"'- it's my housemate's birthday! Got him some cake in the morning
- booked our airbnb for June 17-Sep 4 in NEW YORK CITY in Chelsea which is my favorite neighborhood in the city
- planning our offsite and getting really excited, most likely it's gonna be San Diego!!!",celebratory,null,slack,null,"{""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ6157D2S&0,UQ5L65QKZ
534cf4c1440a416785ffa01e2593a0d5,1646850598.03185000000000000000,,optimistic,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ6157D2S
04f5e0cac5da4f00af521f35a3af12f9,1646850598.03185000000000000000,,optimistic,null,slack,null,null,green,null,TQ3QD783A,UQ6157D2S&0,UQ6157D2S
a25768cc81dd493aa5480396b3a3e1ec,1646850598.03185000000000000000,,optimistic,null,slack,null,null,green,null,TQ3QD783A,U02EZK58CMQ&0,UQ6157D2S
240491f4d8744470aaa1245fb4a29021,1646850598.03185000000000000000,,optimistic,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&0,UQ6157D2S
7e790a789cf048a6bd75e8b7462d0944,1646850598.03185000000000000000,,optimistic,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&2,UQ6157D2S
cafe1b7783ba4604bb5530f6fe6b07ee,1646850598.03185000000000000000,,optimistic,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&1,UQ6157D2S
ea1ef4161674431a82024301ab73cca2,1646851423.832150000000000000000,,the_usual,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&1,U022ZAGPHU1
09f2f0ac186e409e8d4a10d8ecc08332,1646851423.832150000000000000000,,the_usual,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,U022ZAGPHU1
5ad817a8fd844d61a24135e64491b2a9,1646860604.834150000000000000000,,yeehaw,null,slack,null,"{""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&1,U022ZAGPHU1
0ff42527eaaf4148871a08c5f1f5741a,1646860604.834150000000000000000,,yeehaw,null,slack,null,"{""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U022ZAGPHU1
9207c86d1c374ca48c47679162aa3073,1646861629.13070000000000000000,,the_usual,null,slack,null,"{""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U01URC62FJL
461fcf9cf55e4f6986e926fdfb3f5e55,1646861629.13070000000000000000,,the_usual,null,slack,null,"{""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&1,U01URC62FJL
919024ac2cd149d88a52e43630180a75,1646861629.13070000000000000000,,the_usual,null,slack,null,"{""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U01URC62FJL&0,U01URC62FJL
e88344a8a4f14aa2a55e0767c63cefd6,1646929206.3094700000000000000,,energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U033XN5SL8J
1949452fbcfd47bd8c22011f72002db0,1646929414.6795200000000000000000,,the_usual,null,slack,null,"{""U033XN5SL8J"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U02EZK58CMQ&0,U02EZK58CMQ
ab678300b9f3462f8b8bfecfc05f71e6,1646929414.6795200000000000000000,,the_usual,null,slack,null,"{""U033XN5SL8J"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U02EZK58CMQ
7e9de472f2604c33807c114825ae79c8,1646931891.38389000000000000000,"Excited for our offsite!!! If things go how we want, we may be able to have a few new folks join us for the offsite as well.

I start 18 days of travel tonight! So excited for my quarterly 10 day trip to NY :)",yeehaw,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""U02SGN4NB9S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ6157D2S&0,UQ5L65QKZ
2bf189b3e0c64dbbb22b2deeb0cfe999,1646931891.38389000000000000000,"Excited for our offsite!!! If things go how we want, we may be able to have a few new folks join us for the offsite as well.

I start 18 days of travel tonight! So excited for my quarterly 10 day trip to NY :)",yeehaw,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""U02SGN4NB9S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&0,UQ5L65QKZ
1006d9b2acda43d89dc316db2110ccd4,1646931891.38389000000000000000,"Excited for our offsite!!! If things go how we want, we may be able to have a few new folks join us for the offsite as well.

I start 18 days of travel tonight! So excited for my quarterly 10 day trip to NY :)",yeehaw,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""U02SGN4NB9S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&1,UQ5L65QKZ
947ace6036ba49f89fadad1a0e2f8514,1646931891.38389000000000000000,"Excited for our offsite!!! If things go how we want, we may be able to have a few new folks join us for the offsite as well.

I start 18 days of travel tonight! So excited for my quarterly 10 day trip to NY :)",yeehaw,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""U02SGN4NB9S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&1,UQ5L65QKZ
91c46539dc4f41538e606b6243e0fef0,1646931891.38389000000000000000,"Excited for our offsite!!! If things go how we want, we may be able to have a few new folks join us for the offsite as well.

I start 18 days of travel tonight! So excited for my quarterly 10 day trip to NY :)",yeehaw,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""U02SGN4NB9S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ5L65QKZ
24317a51c5ad4be8a9c792f62882a6b4,1646931891.38389000000000000000,"Excited for our offsite!!! If things go how we want, we may be able to have a few new folks join us for the offsite as well.

I start 18 days of travel tonight! So excited for my quarterly 10 day trip to NY :)",yeehaw,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""U02SGN4NB9S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&2,UQ5L65QKZ
2e015c3593ef492b862819de350e35a4,1646931891.38389000000000000000,"Excited for our offsite!!! If things go how we want, we may be able to have a few new folks join us for the offsite as well.

I start 18 days of travel tonight! So excited for my quarterly 10 day trip to NY :)",yeehaw,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""U02SGN4NB9S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U02SGN4NB9S&0,UQ5L65QKZ
655d3e49645a444e98fa299046fa8580,1646977155.484100000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,U01URC62FJL&0,U01URC62FJL
c731cac8b39a457dbae7f2cdbe6b3d80,1646977155.484100000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,U01URC62FJL
e65a8cf2a4b44336b6a43c8698d74ab1,1646977155.484100000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&1,U01URC62FJL
c2683dcf47f0498ea4fc2ff698fe134f,1647009988.2095500000000000000000,,content,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,U02EZK58CMQ
5e8d9fd6055a44da9e7014b26890d212,1647009988.2095500000000000000000,,content,null,slack,null,null,green,null,TQ3QD783A,U02EZK58CMQ&0,U02EZK58CMQ
cc8a14dd1c944ba9b7bb34600b822cd5,1647015617.702790000000000000000,,yeehaw,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&0,UQ3QMNZ4M
88dfb9a19d634569b97a22b2af19b8c2,1647015617.702790000000000000000,,yeehaw,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&1,UQ3QMNZ4M
f7e052db5e9c462bbddc6c9d53749424,1647015617.702790000000000000000,,yeehaw,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ3QMNZ4M
70fec0762c084033b80ade53b6925c81,1647015617.702790000000000000000,,yeehaw,null,slack,null,null,green,null,TQ3QD783A,U02SGN4NB9S&0,UQ3QMNZ4M
d657f7edc8014d8c9b7a5e2dcdc8a211,1647015617.702790000000000000000,,yeehaw,null,slack,null,null,green,null,TQ3QD783A,U01URC62FJL&0,UQ3QMNZ4M
ae0eed71e6204feaaa9d98944c6bbf57,1647015617.702790000000000000000,,yeehaw,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&1,UQ3QMNZ4M
cb453cb706c8445e86f811dec593e0b6,1647015617.702790000000000000000,,yeehaw,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&2,UQ3QMNZ4M
f23979327eba423096ce98021d225d9c,1647015658.0316900000000000000000,Leaving Puerto Vallarta today! Can't wait to hop on a plane and go back to Denver for a day. :) Gonna catch up with some friends I haven't seen in a loooong time. See everyone at weekly retro!,yeehaw,null,slack,null,null,green,null,TQ3QD783A,U01URC62FJL&0,UQ3QMNZ4M
e11af1f29104422c9608b7c5a3ae7ff0,1647015658.0316900000000000000000,Leaving Puerto Vallarta today! Can't wait to hop on a plane and go back to Denver for a day. :) Gonna catch up with some friends I haven't seen in a loooong time. See everyone at weekly retro!,yeehaw,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&1,UQ3QMNZ4M
c87f2e14f4c842d7955ceb0a913ef35d,1647015658.0316900000000000000000,Leaving Puerto Vallarta today! Can't wait to hop on a plane and go back to Denver for a day. :) Gonna catch up with some friends I haven't seen in a loooong time. See everyone at weekly retro!,yeehaw,null,slack,null,null,green,null,TQ3QD783A,U02SGN4NB9S&0,UQ3QMNZ4M
2462d1f8ae38496ca52a94b098138ef1,1647015658.0316900000000000000000,Leaving Puerto Vallarta today! Can't wait to hop on a plane and go back to Denver for a day. :) Gonna catch up with some friends I haven't seen in a loooong time. See everyone at weekly retro!,yeehaw,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&1,UQ3QMNZ4M
a21d7c5eff454734a834cb963dd48665,1647015658.0316900000000000000000,Leaving Puerto Vallarta today! Can't wait to hop on a plane and go back to Denver for a day. :) Gonna catch up with some friends I haven't seen in a loooong time. See everyone at weekly retro!,yeehaw,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&2,UQ3QMNZ4M
9c5e01fbd59c4fb581f0bfc437162e57,1647015658.0316900000000000000000,Leaving Puerto Vallarta today! Can't wait to hop on a plane and go back to Denver for a day. :) Gonna catch up with some friends I haven't seen in a loooong time. See everyone at weekly retro!,yeehaw,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&0,UQ3QMNZ4M
332eae9fd47342b6a7ef71ea54343ed5,1647015658.0316900000000000000000,Leaving Puerto Vallarta today! Can't wait to hop on a plane and go back to Denver for a day. :) Gonna catch up with some friends I haven't seen in a loooong time. See everyone at weekly retro!,yeehaw,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ3QMNZ4M
935d18446a5d4ec888190baaaf7a6e55,1647016248.0207100000000000000,,content,null,slack,null,null,green,null,TQ3QD783A,U02EZK58CMQ&0,U02EZK58CMQ
cac15bf66d964149b0b5acb3b5e82a8c,1647016248.0207100000000000000,,content,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,U02EZK58CMQ
8168f3b55f83439c823798108f2a2be9,1647016846.0236100000000000000,"ALEXA PLAY EMPIRE STATE OF MIND ON FULL VOLUME
Oh my word I missed this place. I love NY. Just grabbed subway and the literal subway server remembers me from when I used to be a regular hahaha
Being here is making me green but energy levels wise I'm probably yellow, I took a redeye lol - I feel pretty well rested tho!",new_york_city_:'),null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ6157D2S&0,UQ5L65QKZ
e44ff78f71334e9d8cf92422fdda352c,1647016846.0236100000000000000,"ALEXA PLAY EMPIRE STATE OF MIND ON FULL VOLUME
Oh my word I missed this place. I love NY. Just grabbed subway and the literal subway server remembers me from when I used to be a regular hahaha
Being here is making me green but energy levels wise I'm probably yellow, I took a redeye lol - I feel pretty well rested tho!",new_york_city_:'),null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ5L65QKZ
f150397f7caf43c3997093d6cc0e621c,1647016846.0236100000000000000,"ALEXA PLAY EMPIRE STATE OF MIND ON FULL VOLUME
Oh my word I missed this place. I love NY. Just grabbed subway and the literal subway server remembers me from when I used to be a regular hahaha
Being here is making me green but energy levels wise I'm probably yellow, I took a redeye lol - I feel pretty well rested tho!",new_york_city_:'),null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U02SGN4NB9S&0,UQ5L65QKZ
c7e56beb3ef7487eb1df1b94b532dadf,1647016846.0236100000000000000,"ALEXA PLAY EMPIRE STATE OF MIND ON FULL VOLUME
Oh my word I missed this place. I love NY. Just grabbed subway and the literal subway server remembers me from when I used to be a regular hahaha
Being here is making me green but energy levels wise I'm probably yellow, I took a redeye lol - I feel pretty well rested tho!",new_york_city_:'),null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&1,UQ5L65QKZ
21cbf94ca6b94f90ae5c3de9ed1db44c,1647016846.0236100000000000000,"ALEXA PLAY EMPIRE STATE OF MIND ON FULL VOLUME
Oh my word I missed this place. I love NY. Just grabbed subway and the literal subway server remembers me from when I used to be a regular hahaha
Being here is making me green but energy levels wise I'm probably yellow, I took a redeye lol - I feel pretty well rested tho!",new_york_city_:'),null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&1,UQ5L65QKZ
f48255d476614cd5812d15117cb0bcc9,1647016846.0236100000000000000,"ALEXA PLAY EMPIRE STATE OF MIND ON FULL VOLUME
Oh my word I missed this place. I love NY. Just grabbed subway and the literal subway server remembers me from when I used to be a regular hahaha
Being here is making me green but energy levels wise I'm probably yellow, I took a redeye lol - I feel pretty well rested tho!",new_york_city_:'),null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&2,UQ5L65QKZ
13229c60948444649e7dfeefad54a019,1647016846.0236100000000000000,"ALEXA PLAY EMPIRE STATE OF MIND ON FULL VOLUME
Oh my word I missed this place. I love NY. Just grabbed subway and the literal subway server remembers me from when I used to be a regular hahaha
Being here is making me green but energy levels wise I'm probably yellow, I took a redeye lol - I feel pretty well rested tho!",new_york_city_:'),null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&0,UQ5L65QKZ
97041093301c4f01a0d2e8fe12b3ea48,1647017120.6412800000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&0,UQ6157D2S
31df15b1f40447a9aaa73497588772ca,1647017120.6412800000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ6157D2S
66bdc3bd10244db4a79597525fba3752,1647017120.6412800000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ6157D2S&0,UQ6157D2S
c95f2da262934282a00fc67ff5d327f6,1647017120.6412800000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&1,UQ6157D2S
